"","run","experiment","value","method","oracle","name","mean","two_se"
"201","random_X_and_structured_Beta","nonsparsity","0.1","subset","ORC_fine","Beta_TPR",1,0
"202","random_X_and_structured_Beta","nonsparsity","0.1","subset","ORC_fine","error",0.414806,0.00484238231131946
"203","random_X_and_structured_Beta","nonsparsity","0.1","subset","ORC_fine","hellinger_distance",0.340931881438741,0.00245982873949876
"204","random_X_and_structured_Beta","nonsparsity","0.1","subset","ORC_fine","KL_divergence",0.998532177978695,0.019878064325049
"205","random_X_and_structured_Beta","nonsparsity","0.1","relabel","observed","Beta_FPR",0.9216,0.00803623941062941
"206","random_X_and_structured_Beta","nonsparsity","0.1","relabel","observed","Beta_SSE",914.050010240169,19.5153822764035
"207","random_X_and_structured_Beta","nonsparsity","0.1","relabel","observed","Beta_TPR",1,0
"208","random_X_and_structured_Beta","nonsparsity","0.1","relabel","observed","error",0.490076,0.00629282600284171
"209","random_X_and_structured_Beta","nonsparsity","0.1","relabel","observed","hellinger_distance",0.409519532301659,0.003361765221077
"210","random_X_and_structured_Beta","nonsparsity","0.1","relabel","observed","KL_divergence",1.33883235395291,0.0271042717378142
"211","random_X_and_structured_Beta","nonsparsity","0.1","relabel","ORC_fine","Beta_FPR",0.930044444444444,0.0104252653550089
"212","random_X_and_structured_Beta","nonsparsity","0.1","relabel","ORC_fine","Beta_SSE",820.800553127409,19.5551250092841
"213","random_X_and_structured_Beta","nonsparsity","0.1","relabel","ORC_fine","Beta_TPR",1,0
"214","random_X_and_structured_Beta","nonsparsity","0.1","relabel","ORC_fine","error",0.414806,0.00484238231131946
"215","random_X_and_structured_Beta","nonsparsity","0.1","relabel","ORC_fine","hellinger_distance",0.340931881438741,0.00245982873949876
"216","random_X_and_structured_Beta","nonsparsity","0.1","relabel","ORC_fine","KL_divergence",0.998532177978695,0.019878064325049
"217","random_X_and_structured_Beta","nonsparsity","0.2","IBMR_no_Gamma","observed","Beta_FPR",0.8013,0.0169309763210417
"218","random_X_and_structured_Beta","nonsparsity","0.2","IBMR_no_Gamma","observed","Beta_SSE",2222.23245651868,34.8501417963193
"219","random_X_and_structured_Beta","nonsparsity","0.2","IBMR_no_Gamma","observed","Beta_TPR",1,0
"220","random_X_and_structured_Beta","nonsparsity","0.2","IBMR_no_Gamma","observed","error",0.49211,0.00443692944018077
"221","random_X_and_structured_Beta","nonsparsity","0.2","IBMR_no_Gamma","observed","hellinger_distance",0.481618901480267,0.00279845272413947
"222","random_X_and_structured_Beta","nonsparsity","0.2","IBMR_no_Gamma","observed","KL_divergence",2.49385047162989,0.04625836940009
"223","random_X_and_structured_Beta","nonsparsity","0.2","IBMR_no_Gamma","ORC_fine","Beta_FPR",0.9735,0.00554204706893452
"224","random_X_and_structured_Beta","nonsparsity","0.2","IBMR_no_Gamma","ORC_fine","Beta_SSE",2069.54080471377,32.7409386910499
"225","random_X_and_structured_Beta","nonsparsity","0.2","IBMR_no_Gamma","ORC_fine","Beta_TPR",1,0
"226","random_X_and_structured_Beta","nonsparsity","0.2","IBMR_no_Gamma","ORC_fine","error",0.42906,0.00288744502553905
"227","random_X_and_structured_Beta","nonsparsity","0.2","IBMR_no_Gamma","ORC_fine","hellinger_distance",0.421633346119112,0.00248853952273699
"228","random_X_and_structured_Beta","nonsparsity","0.2","IBMR_no_Gamma","ORC_fine","KL_divergence",2.07642205868158,0.038803317101247
"229","random_X_and_structured_Beta","nonsparsity","0.2","subset","observed","Beta_FPR",0.66955,0.00955188836977126
"230","random_X_and_structured_Beta","nonsparsity","0.2","subset","observed","Beta_SSE",2800.13455358911,32.7564281856154
"231","random_X_and_structured_Beta","nonsparsity","0.2","subset","observed","Beta_TPR",0.9862,0.00327713164775764
"232","random_X_and_structured_Beta","nonsparsity","0.2","subset","observed","error",0.663806,0.00436360985180567
"233","random_X_and_structured_Beta","nonsparsity","0.2","subset","observed","hellinger_distance",0.650217198395141,0.00272322849335166
"234","random_X_and_structured_Beta","nonsparsity","0.2","subset","observed","KL_divergence",7.40584677373482,0.0909213288663082
"235","random_X_and_structured_Beta","nonsparsity","0.2","subset","ORC_fine","Beta_FPR",0.9735,0.00554204706893452
"236","random_X_and_structured_Beta","nonsparsity","0.2","subset","ORC_fine","Beta_SSE",2069.54080471377,32.7409386910499
"237","random_X_and_structured_Beta","nonsparsity","0.2","subset","ORC_fine","Beta_TPR",1,0
"238","random_X_and_structured_Beta","nonsparsity","0.2","subset","ORC_fine","error",0.42906,0.00288744502553905
"239","random_X_and_structured_Beta","nonsparsity","0.2","subset","ORC_fine","hellinger_distance",0.421633346119112,0.00248853952273699
"240","random_X_and_structured_Beta","nonsparsity","0.2","subset","ORC_fine","KL_divergence",2.07642205868158,0.038803317101247
"241","random_X_and_structured_Beta","nonsparsity","0.2","relabel","observed","Beta_FPR",0.9633,0.00631072944456098
"242","random_X_and_structured_Beta","nonsparsity","0.2","relabel","observed","Beta_SSE",2267.66644514667,32.5087197149175
"243","random_X_and_structured_Beta","nonsparsity","0.2","relabel","observed","Beta_TPR",1,0
"244","random_X_and_structured_Beta","nonsparsity","0.2","relabel","observed","error",0.53798,0.00439868626027437
"245","random_X_and_structured_Beta","nonsparsity","0.2","relabel","observed","hellinger_distance",0.509983710994237,0.00295404377475903
"246","random_X_and_structured_Beta","nonsparsity","0.2","relabel","observed","KL_divergence",2.95450431537995,0.054474200786241
"247","random_X_and_structured_Beta","nonsparsity","0.2","relabel","ORC_fine","Beta_FPR",0.9735,0.00554204706893452
"248","random_X_and_structured_Beta","nonsparsity","0.2","relabel","ORC_fine","Beta_SSE",2069.54080471377,32.7409386910499
"249","random_X_and_structured_Beta","nonsparsity","0.2","relabel","ORC_fine","Beta_TPR",1,0
