"","run","experiment","value","method","oracle","name","mean","two_se"
"187","random_X_and_Beta","nonzero","50","IBMR_no_Gamma","ORC_fine","Beta_FPR",0.949,0.0118183126807461
"188","random_X_and_Beta","nonzero","50","IBMR_no_Gamma","ORC_fine","Beta_SSE",560.281219831251,15.0046036346097
"189","random_X_and_Beta","nonzero","50","IBMR_no_Gamma","ORC_fine","Beta_TPR",1,0
"190","random_X_and_Beta","nonzero","50","IBMR_no_Gamma","ORC_fine","error",0.29397,0.00374166020004911
"191","random_X_and_Beta","nonzero","50","IBMR_no_Gamma","ORC_fine","hellinger_distance",0.301184018899251,0.0037029739946182
"192","random_X_and_Beta","nonzero","50","IBMR_no_Gamma","ORC_fine","KL_divergence",0.772415119214583,0.0186377909196448
"193","random_X_and_Beta","nonzero","50","glmnet_subset","observed","Beta_FPR",0.601222222222222,0.0109744815943081
"194","random_X_and_Beta","nonzero","50","glmnet_subset","observed","Beta_SSE",1140.07391739618,16.084424930214
"195","random_X_and_Beta","nonzero","50","glmnet_subset","observed","Beta_TPR",1,0
"196","random_X_and_Beta","nonzero","50","glmnet_subset","observed","error",0.528775,0.00599325717610611
"197","random_X_and_Beta","nonzero","50","glmnet_subset","observed","hellinger_distance",0.569904966974586,0.00290793444186223
"198","random_X_and_Beta","nonzero","50","glmnet_subset","observed","KL_divergence",3.96330683164659,0.0431422621677943
"199","random_X_and_Beta","nonzero","50","glmnet_subset","ORC_fine","Beta_FPR",0.949333333333333,0.0117394277987573
"200","random_X_and_Beta","nonzero","50","glmnet_subset","ORC_fine","Beta_SSE",561.086537124283,14.9294699205615
"201","random_X_and_Beta","nonzero","50","glmnet_subset","ORC_fine","Beta_TPR",1,0
"202","random_X_and_Beta","nonzero","50","glmnet_subset","ORC_fine","error",0.29414,0.00377625266772846
"203","random_X_and_Beta","nonzero","50","glmnet_subset","ORC_fine","hellinger_distance",0.301497522619559,0.00367388837870176
"204","random_X_and_Beta","nonzero","50","glmnet_subset","ORC_fine","KL_divergence",0.774253000007305,0.0184731616993147
"205","random_X_and_Beta","nonzero","50","glmnet_relabel","observed","Beta_FPR",0.875555555555556,0.0276767754378193
"206","random_X_and_Beta","nonzero","50","glmnet_relabel","observed","Beta_SSE",822.556734175575,17.7369517348781
"207","random_X_and_Beta","nonzero","50","glmnet_relabel","observed","Beta_TPR",1,0
"208","random_X_and_Beta","nonzero","50","glmnet_relabel","observed","error",0.359875,0.005493764407801
"209","random_X_and_Beta","nonzero","50","glmnet_relabel","observed","hellinger_distance",0.403820754246066,0.006110447411023
"210","random_X_and_Beta","nonzero","50","glmnet_relabel","observed","KL_divergence",1.58812005577046,0.0518154289454992
"211","random_X_and_Beta","nonzero","50","glmnet_relabel","ORC_fine","Beta_FPR",0.949333333333333,0.0117394277987573
"212","random_X_and_Beta","nonzero","50","glmnet_relabel","ORC_fine","Beta_SSE",561.086537124283,14.9294699205615
