"","run","experiment","value","method","replicate","Beta_SSE","Beta_FPR","Beta_TPR","KL_divergence","hellinger_distance","error","oracle"
"348","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR",1,45.97718908589,0.48,1,0.0914745973744146,0.134720145838979,0.2653,"ORC_fine"
"349","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR",10,45.3111099325137,0.294811320754717,0.960526315789474,0.101784695889943,0.143684201287766,0.3083,"ORC_fine"
"350","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR",2,48.9004674401741,0.280660377358491,0.960526315789474,0.0851554578035763,0.127197123294331,0.1802,"ORC_fine"
"351","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR",3,46.0868721966598,0.443661971830986,0.986486486486487,0.0953976751468551,0.136893995325021,0.2813,"ORC_fine"
"352","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR",4,47.5006801540614,0.336470588235294,0.96,0.088038974977062,0.130212023074191,0.2093,"ORC_fine"
"353","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR",5,59.2392555171283,0.273584905660377,1,0.0841721967051733,0.126329531445319,0.1933,"ORC_fine"
"354","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR",6,64.7874988099197,0.7018779342723,0.972972972972973,0.12372491945498,0.155028775075615,0.2585,"ORC_fine"
"355","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR",7,55.9103442336081,0.268235294117647,0.986666666666667,0.102022315218456,0.137505047554651,0.1731,"ORC_fine"
"356","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR",8,58.6052377271195,0.296470588235294,0.973333333333333,0.0832556761248954,0.125123411750866,0.1762,"ORC_fine"
"357","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR",9,71.9298195544019,0.36150234741784,1,0.101805776520356,0.137952224385862,0.1945,"ORC_fine"
"358","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR",1,23.8930815171378,0.329411764705882,0.946666666666667,0.0446012212110694,0.0958220277709838,0.2653,"ORC_fine_clean"
"359","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR",10,15.1057738619056,0.0566037735849057,0.907894736842105,0.0454521778453368,0.0984605475655245,0.3079,"ORC_fine_clean"
