"","run","experiment","value","method","oracle","name","mean","two_se"
"177","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_no_Gamma","ORC_fine","Beta_TPR",0.980051209103841,0.0106223350318641
"178","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_no_Gamma","ORC_fine","error",0.224,0.0313465504038678
"179","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_no_Gamma","ORC_fine","hellinger_distance",0.135432198521242,0.00577265514522119
"180","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_no_Gamma","ORC_fine","KL_divergence",0.0956348064639787,0.00781857012084215
"181","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_no_Gamma","ORC_clean","Beta_FPR",0.165862531459568,0.0613519168731557
"182","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_no_Gamma","ORC_clean","Beta_SSE",25.1806512165399,4.18074593318942
"183","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_no_Gamma","ORC_clean","Beta_TPR",0.918765291607397,0.0159254706241378
"184","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_no_Gamma","ORC_clean","error",0.22399,0.0313167821534149
"185","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_no_Gamma","ORC_clean","hellinger_distance",0.0986649117290624,0.00398730245898438
"186","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_no_Gamma","ORC_clean","KL_divergence",0.0485945503217294,0.00364366816128514
"187","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_no_Gamma","ORC_fine_clean","Beta_FPR",0.171638508073971,0.073202388150006
"188","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_no_Gamma","ORC_fine_clean","Beta_SSE",22.0211496296961,2.15339573147955
"189","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_no_Gamma","ORC_fine_clean","Beta_TPR",0.942821242294926,0.0157296246562425
"190","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_no_Gamma","ORC_fine_clean","error",0.22398,0.0312932907257202
"191","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_no_Gamma","ORC_fine_clean","hellinger_distance",0.0938613680980573,0.00314380978865568
"192","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_no_Gamma","ORC_fine_clean","KL_divergence",0.0436320456194156,0.00281098188974317
"193","unstructured_splatter_X_and_Beta","nonsparsity","0.15","glmnet_subset","observed","Beta_FPR",0.511773626591216,0.0591273634064269
"194","unstructured_splatter_X_and_Beta","nonsparsity","0.15","glmnet_subset","observed","Beta_SSE",134.438083843338,17.2287671408153
"195","unstructured_splatter_X_and_Beta","nonsparsity","0.15","glmnet_subset","observed","Beta_TPR",0.912079184447605,0.0136419545178582
"196","unstructured_splatter_X_and_Beta","nonsparsity","0.15","glmnet_subset","observed","error",0.24502,0.0311716081644107
"197","unstructured_splatter_X_and_Beta","nonsparsity","0.15","glmnet_subset","observed","hellinger_distance",0.249550619358362,0.00889892317405145
