"","run","experiment","value","method","name","mean","two_se","group"
"147","fine_clean_low_dim_simulations","K","4",NA,"Beta_TPR",1,0,"KNABeta_TPR"
"148","fine_clean_low_dim_simulations","K","4",NA,"error",0.249654,0.00347787037816922,"KNAerror"
"149","fine_clean_low_dim_simulations","K","4",NA,"hellinger_distance",0.0502333291211839,0.00054613933936772,"KNAhellinger_distance"
"150","fine_clean_low_dim_simulations","K","4",NA,"KL_divergence",0.0161982306334424,0.000287338219616568,"KNAKL_divergence"
"151","fine_clean_low_dim_simulations","K","8","IBMR","best_case_Beta_SSE",3.45512734703677,0.162871468336383,"KIBMRbest_case_Beta_SSE"
"152","fine_clean_low_dim_simulations","K","8","IBMR","best_case_error",0.248614,0.00349400424050302,"KIBMRbest_case_error"
"153","fine_clean_low_dim_simulations","K","8","IBMR","best_case_hellinger_distance",0.0500969384894514,0.000557868998647344,"KIBMRbest_case_hellinger_distance"
"154","fine_clean_low_dim_simulations","K","8","IBMR","best_case_KL_divergence",0.0161225574268201,0.000291096898488911,"KIBMRbest_case_KL_divergence"
"155","fine_clean_low_dim_simulations","K","8","IBMR","Beta_FPR",NA,NA,"KIBMRBeta_FPR"
"156","fine_clean_low_dim_simulations","K","8","IBMR","Beta_SSE",3.55716948631517,0.170108567020441,"KIBMRBeta_SSE"
"157","fine_clean_low_dim_simulations","K","8","IBMR","Beta_TPR",1,0,"KIBMRBeta_TPR"
"158","fine_clean_low_dim_simulations","K","8","IBMR","error",0.24969,0.00351411497843094,"KIBMRerror"
"159","fine_clean_low_dim_simulations","K","8","IBMR","hellinger_distance",0.0502787229666826,0.000566522143732996,"KIBMRhellinger_distance"
"160","fine_clean_low_dim_simulations","K","8","IBMR","KL_divergence",0.016219033134955,0.0002969352398104,"KIBMRKL_divergence"
"161","fine_clean_low_dim_simulations","K","8","IBMR_common_Gamma","best_case_Beta_SSE",3.45973698978859,0.163883358471749,"KIBMR_common_Gammabest_case_Beta_SSE"
"162","fine_clean_low_dim_simulations","K","8","IBMR_common_Gamma","best_case_error",0.248628,0.00349669483591437,"KIBMR_common_Gammabest_case_error"
"163","fine_clean_low_dim_simulations","K","8","IBMR_common_Gamma","best_case_hellinger_distance",0.0501080984578141,0.000562861092074557,"KIBMR_common_Gammabest_case_hellinger_distance"
"164","fine_clean_low_dim_simulations","K","8","IBMR_common_Gamma","best_case_KL_divergence",0.0161311069090673,0.000295920100328779,"KIBMR_common_Gammabest_case_KL_divergence"
"165","fine_clean_low_dim_simulations","K","8","IBMR_common_Gamma","Beta_FPR",NA,NA,"KIBMR_common_GammaBeta_FPR"
"166","fine_clean_low_dim_simulations","K","8","IBMR_common_Gamma","Beta_SSE",3.53592627268417,0.167613714261249,"KIBMR_common_GammaBeta_SSE"
"167","fine_clean_low_dim_simulations","K","8","IBMR_common_Gamma","Beta_TPR",1,0,"KIBMR_common_GammaBeta_TPR"
"168","fine_clean_low_dim_simulations","K","8","IBMR_common_Gamma","error",0.24966,0.00348507722515673,"KIBMR_common_Gammaerror"
"169","fine_clean_low_dim_simulations","K","8","IBMR_common_Gamma","hellinger_distance",0.0502590709465571,0.00056737718135652,"KIBMR_common_Gammahellinger_distance"
"170","fine_clean_low_dim_simulations","K","8","IBMR_common_Gamma","KL_divergence",0.0162059932597577,0.000299433724129645,"KIBMR_common_GammaKL_divergence"
"171","fine_clean_low_dim_simulations","K","8","IBMR_no_Gamma","best_case_Beta_SSE",3.46686341166451,0.16422615829222,"KIBMR_no_Gammabest_case_Beta_SSE"
"172","fine_clean_low_dim_simulations","K","8","IBMR_no_Gamma","best_case_error",0.249122,0.00350073713520394,"KIBMR_no_Gammabest_case_error"
"173","fine_clean_low_dim_simulations","K","8","IBMR_no_Gamma","best_case_hellinger_distance",0.0501407601993543,0.000559363889749122,"KIBMR_no_Gammabest_case_hellinger_distance"
"174","fine_clean_low_dim_simulations","K","8","IBMR_no_Gamma","best_case_KL_divergence",0.0161482359314882,0.000293342281634738,"KIBMR_no_Gammabest_case_KL_divergence"
"175","fine_clean_low_dim_simulations","K","8","IBMR_no_Gamma","Beta_FPR",NA,NA,"KIBMR_no_GammaBeta_FPR"
"176","fine_clean_low_dim_simulations","K","8","IBMR_no_Gamma","Beta_SSE",3.55432497955883,0.172174146265441,"KIBMR_no_GammaBeta_SSE"
"177","fine_clean_low_dim_simulations","K","8","IBMR_no_Gamma","Beta_TPR",1,0,"KIBMR_no_GammaBeta_TPR"
"178","fine_clean_low_dim_simulations","K","8","IBMR_no_Gamma","error",0.249648,0.00349157465207611,"KIBMR_no_Gammaerror"
"179","fine_clean_low_dim_simulations","K","8","IBMR_no_Gamma","hellinger_distance",0.0502867772030256,0.00056882398830672,"KIBMR_no_Gammahellinger_distance"
"180","fine_clean_low_dim_simulations","K","8","IBMR_no_Gamma","KL_divergence",0.0162205126963982,0.000298659853246526,"KIBMR_no_GammaKL_divergence"
"181","fine_clean_low_dim_simulations","K","8","group_lasso","best_case_Beta_SSE",3.48200425513488,0.160426937340406,"Kgroup_lassobest_case_Beta_SSE"
"182","fine_clean_low_dim_simulations","K","8","group_lasso","best_case_error",0.249156,0.00349332265667995,"Kgroup_lassobest_case_error"
"183","fine_clean_low_dim_simulations","K","8","group_lasso","best_case_hellinger_distance",0.0501429418738576,0.000544835503034053,"Kgroup_lassobest_case_hellinger_distance"
"184","fine_clean_low_dim_simulations","K","8","group_lasso","best_case_KL_divergence",0.0161533435184582,0.000283684246664106,"Kgroup_lassobest_case_KL_divergence"
"185","fine_clean_low_dim_simulations","K","8","group_lasso","Beta_FPR",NA,NA,"Kgroup_lassoBeta_FPR"
"186","fine_clean_low_dim_simulations","K","8","group_lasso","Beta_SSE",3.54347883102054,0.173546219800641,"Kgroup_lassoBeta_SSE"
"187","fine_clean_low_dim_simulations","K","8","group_lasso","Beta_TPR",1,0,"Kgroup_lassoBeta_TPR"
"188","fine_clean_low_dim_simulations","K","8","group_lasso","error",0.249654,0.00347787037816922,"Kgroup_lassoerror"
"189","fine_clean_low_dim_simulations","K","8","group_lasso","hellinger_distance",0.0502333291211839,0.00054613933936772,"Kgroup_lassohellinger_distance"
"190","fine_clean_low_dim_simulations","K","8","group_lasso","KL_divergence",0.0161982306334424,0.000287338219616568,"Kgroup_lassoKL_divergence"
"191","fine_clean_low_dim_simulations","K","8",NA,"best_case_Beta_SSE",3.48200425513488,0.160426937340406,"KNAbest_case_Beta_SSE"
"192","fine_clean_low_dim_simulations","K","8",NA,"best_case_error",0.249156,0.00349332265667995,"KNAbest_case_error"
"193","fine_clean_low_dim_simulations","K","8",NA,"best_case_hellinger_distance",0.0501429418738576,0.000544835503034053,"KNAbest_case_hellinger_distance"
"194","fine_clean_low_dim_simulations","K","8",NA,"best_case_KL_divergence",0.0161533435184582,0.000283684246664106,"KNAbest_case_KL_divergence"
"195","fine_clean_low_dim_simulations","K","8",NA,"Beta_FPR",NA,NA,"KNABeta_FPR"
